ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
102871.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
102871.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;7.0
102871.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
102871.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
102871.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;10.0
102871.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;11.0
102871.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
102871.0;110.0;DXRD2000  ;Moto 450                                          ;2.0
102871.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102872.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
102872.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
102872.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
102872.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102872.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
102872.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
102872.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
102872.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
102872.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
102872.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
102872.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
102872.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
102872.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
102872.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
102872.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102872.0;160.0;ELBK1000  ;E-MotorBike Tailwind                              ;1.0
102873.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
102873.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;8.0
102873.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102873.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
102873.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102873.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
102873.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
102873.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;13.0
102873.0;90.0;DXRD1000  ;Moto 300                                          ;17.0
102873.0;100.0;DXRD2000  ;Moto 450                                          ;3.0
102873.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;6.0
102873.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102874.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;6.0
102874.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;9.0
102874.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
102874.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;4.0
102874.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;11.0
102874.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;3.0
102874.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;7.0
102874.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
102874.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;9.0
102874.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
102874.0;110.0;DXRD1000  ;Moto 300                                          ;18.0
102874.0;120.0;DXRD2000  ;Moto 450                                          ;4.0
102874.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;9.0
102874.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;2.0
102874.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
102875.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
102875.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102875.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
102875.0;40.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
102875.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
102875.0;60.0;DXRD2000  ;Moto 450                                          ;1.0
102875.0;70.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
102876.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
102876.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;5.0
102876.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
102876.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
102876.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;10.0
102876.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
102876.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;12.0
102876.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;19.0
102876.0;90.0;DXRD2000  ;Moto 450                                          ;1.0
102876.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
102876.0;110.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
102876.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;2.0
102877.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
102877.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;4.0
102877.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
102877.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102877.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;9.0
102877.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102877.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;13.0
102877.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;4.0
102877.0;90.0;DXRD1000  ;Moto 300                                          ;2.0
102877.0;100.0;DXRD2000  ;Moto 450                                          ;3.0
102877.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
102877.0;120.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
102877.0;130.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102878.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;7.0
102878.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;5.0
102878.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;6.0
102878.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;4.0
102878.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;11.0
102878.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102878.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;25.0
102878.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
102878.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;6.0
102878.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
102878.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
102878.0;120.0;ELBK1000  ;E-MotorBike Tailwind                              ;5.0
102964.0;30.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
102964.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
102964.0;50.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
102964.0;60.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
102964.0;70.0;DXRD2000  ;Moto 450                                          ;1.0
102964.0;80.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
102965.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
102965.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
102965.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
102965.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;3.0
102965.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
102965.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
102965.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
102965.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
102965.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
102965.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
102965.0;110.0;DXRD1000  ;Moto 300                                          ;7.0
102965.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
102965.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
102965.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102965.0;150.0;CITY1000  ;City Bike Max                                     ;1.0
102965.0;160.0;ELBK1000  ;E-MotorBike Tailwind                              ;1.0
102966.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
102966.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
102966.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
102966.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102966.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
102966.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
102966.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
102966.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
102966.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
102966.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;5.0
102966.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
102966.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
102966.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
102966.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
102966.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102966.0;160.0;ELBK1000  ;E-MotorBike Tailwind                              ;2.0
102967.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
102967.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
102967.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
102967.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
102967.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
102968.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;17.0
102968.0;20.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
102968.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
102968.0;40.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102968.0;50.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
102968.0;60.0;ORWN1000  ;Women's Off Road Bike Fully                       ;4.0
102968.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;24.0
102968.0;80.0;DXRD2000  ;Moto 450                                          ;2.0
102968.0;90.0;PRRD1000  ;Professional Road Bike (red)                      ;3.0
102968.0;100.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
102969.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;5.0
102969.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;12.0
102969.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
102969.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;8.0
102969.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
102969.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102969.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;20.0
102969.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;3.0
102969.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;21.0
102969.0;100.0;DXRD1000  ;Moto 300                                          ;22.0
102969.0;110.0;DXRD2000  ;Moto 450                                          ;4.0
102969.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;7.0
102969.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
102969.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;4.0
102969.0;150.0;ELBK1000  ;E-MotorBike Tailwind                              ;9.0
102970.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
102970.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;14.0
102970.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;5.0
102970.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;8.0
102970.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;8.0
102970.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;5.0
102970.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;15.0
102970.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
102970.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;7.0
102970.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;30.0
102970.0;110.0;DXRD1000  ;Moto 300                                          ;25.0
102970.0;120.0;DXRD2000  ;Moto 450                                          ;8.0
102970.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;5.0
102970.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;3.0
102970.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;3.0
102970.0;160.0;CITY1000  ;City Bike Max                                     ;1.0
102970.0;170.0;ELBK1000  ;E-MotorBike Tailwind                              ;7.0
