ORDERNUMBER;ORDERITEM;PRODUCTID;PRODUCTDESCR;SALESQUANTITY
100693.0;10.0;DXRD1000  ;Moto 300                                          ;2.0
100694.0;10.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100694.0;20.0;DXRD1000  ;Moto 300                                          ;2.0
100694.0;30.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100695.0;10.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;3.0
100695.0;20.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100695.0;30.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100695.0;40.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100695.0;50.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100695.0;60.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100695.0;70.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100695.0;80.0;DXRD1000  ;Moto 300                                          ;2.0
100695.0;90.0;DXRD2000  ;Moto 450                                          ;2.0
100695.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;7.0
100696.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100696.0;20.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100696.0;30.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100697.0;10.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100697.0;20.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100697.0;30.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100697.0;40.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100697.0;50.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100575.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100575.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100575.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100575.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100575.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100575.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100575.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;3.0
100575.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;4.0
100575.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100575.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100575.0;110.0;DXRD1000  ;Moto 300                                          ;5.0
100575.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100575.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100575.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100575.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100576.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100576.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100576.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100576.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100576.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100576.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100576.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100576.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100576.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;3.0
100576.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100576.0;110.0;DXRD1000  ;Moto 300                                          ;4.0
100576.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100576.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100576.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100576.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100578.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100578.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100578.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100578.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100578.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100578.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100578.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100578.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100578.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100578.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100578.0;110.0;DXRD1000  ;Moto 300                                          ;1.0
100578.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100578.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100578.0;140.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100578.0;150.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100580.0;10.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100580.0;20.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100580.0;30.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100580.0;40.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100580.0;50.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100580.0;60.0;DXRD1000  ;Moto 300                                          ;4.0
100581.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;2.0
100581.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100581.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;2.0
100581.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;4.0
100581.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100581.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;4.0
100581.0;70.0;ORHT1000  ;Enduro 550 (red)                                  ;6.0
100581.0;80.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100581.0;90.0;DXRD1000  ;Moto 300                                          ;7.0
100581.0;100.0;PRRD1000  ;Professional Road Bike (red)                      ;4.0
100581.0;110.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100582.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100582.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100582.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100582.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100582.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100582.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100582.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100582.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100582.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100582.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
100582.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100582.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100582.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100583.0;10.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100583.0;20.0;DXRD1000  ;Moto 300                                          ;1.0
100584.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100584.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;3.0
100584.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100584.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100584.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100584.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100584.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100584.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100584.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100584.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100584.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100584.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100584.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100585.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100585.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100585.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100585.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100585.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100585.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100585.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100585.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100585.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100585.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100585.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100585.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100586.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;3.0
100586.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100586.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;2.0
100586.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100586.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;3.0
100586.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;2.0
100586.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;5.0
100586.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;2.0
100586.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100586.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;4.0
100586.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100586.0;120.0;DXRD2000  ;Moto 450                                          ;2.0
100586.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100587.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100587.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100587.0;30.0;DXTR3000  ;Deluxe Touring Bike (red)                         ;1.0
100587.0;40.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100587.0;50.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100587.0;60.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100587.0;70.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100587.0;80.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100587.0;90.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100587.0;100.0;ORHT2000  ;Enduro 550 (silver)                               ;3.0
100587.0;110.0;DXRD1000  ;Moto 300                                          ;2.0
100587.0;120.0;DXRD2000  ;Moto 450                                          ;1.0
100587.0;130.0;PRRD1000  ;Professional Road Bike (red)                      ;2.0
100588.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100588.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100588.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100588.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100588.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100588.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100588.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100588.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;2.0
100588.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;1.0
100588.0;100.0;DXRD1000  ;Moto 300                                          ;1.0
100588.0;110.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100588.0;120.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100589.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100589.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;2.0
100589.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100589.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;2.0
100589.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100589.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;2.0
100589.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
100589.0;80.0;ORHT1000  ;Enduro 550 (red)                                  ;1.0
100589.0;90.0;ORHT2000  ;Enduro 550 (silver)                               ;2.0
100589.0;100.0;DXRD1000  ;Moto 300                                          ;2.0
100589.0;110.0;DXRD2000  ;Moto 450                                          ;1.0
100589.0;120.0;PRRD1000  ;Professional Road Bike (red)                      ;1.0
100589.0;130.0;PRRD2000  ;Professional Road Bike (silver)                   ;1.0
100589.0;140.0;PRRD3000  ;Professional Road Bike (women)                    ;1.0
100590.0;10.0;DXTR1000  ;Deluxe Touring Bike (black)                       ;1.0
100590.0;20.0;DXTR2000  ;Deluxe Touring Bike (silver)                      ;1.0
100590.0;30.0;PRTR1000  ;Professional Touring Bike (black)                 ;1.0
100590.0;40.0;PRTR2000  ;Professional Touring Bike (silver)                ;1.0
100590.0;50.0;PRTR3000  ;Professional Touring Bike (red)                   ;1.0
100590.0;60.0;ORMN1000  ;Men's Off Road Bike Fully                         ;1.0
100590.0;70.0;ORWN1000  ;Women's Off Road Bike Fully                       ;1.0
